order_id,customer_id,product_id,category,quantity,price,discount_pct,order_date,delivery_days,payment_mode
ORD0570,CUST028,PROD068,Home,5,7068,10,2026-01-29 08:46:51.735250,6,Card
ORD0571,CUST033,PROD062,Grocery,5,311,5,2026-05-25 08:46:51.735272,3,UPI
ORD0572,CUST213,PROD120,Fashion,3,3772,10,2024-07-02 08:46:51.736106,9,UPI
ORD0573,CUST193,PROD150,Grocery,5,1270,5,2026-04-17 08:46:51.736020,9,Card
ORD0574,CUST176,PROD038,Fashion,5,619,10,2024-10-11 08:46:51.735942,9,UPI
ORD0575,CUST096,PROD007,Grocery,5,1513,5,2024-05-23 08:46:51.735592,3,UPI
ORD0576,CUST137,PROD183,Home,2,5875,5,2025-10-21 08:46:51.735770,5,Card
ORD0577,CUST216,PROD114,Electronics,1,62542,30,2026-01-17 08:46:51.736119,5,Card
ORD0578,CUST212,PROD057,Grocery,5,1310,0,2026-01-27 08:46:51.736101,6,UPI
ORD0579,CUST259,PROD040,Home,3,5873,20,2024-05-21 08:46:51.736338,2,UPI
ORD0580,CUST010,PROD068,Home,1,2245,30,2025-06-26 08:46:51.735171,7,UPI
ORD0581,CUST132,PROD070,Fashion,5,2079,0,2025-04-14 08:46:51.735749,5,Card
ORD0582,CUST094,PROD104,Electronics,4,46266,5,2025-03-01 08:46:51.735583,5,UPI
ORD0583,CUST260,PROD049,Electronics,3,26454,20,2025-10-08 08:46:51.736342,8,Card
ORD0584,CUST200,PROD136,Fashion,4,3350,5,2025-11-24 08:46:51.736049,6,COD
ORD0585,CUST061,PROD086,Electronics,1,68671,10,2025-04-12 08:46:51.735397,8,UPI
ORD0586,CUST282,PROD199,Fashion,2,4443,5,2026-04-05 08:46:51.736438,3,UPI
ORD0587,CUST082,PROD030,Fashion,5,2277,20,2025-06-07 08:46:51.735491,5,Card
ORD0588,CUST210,PROD160,Fashion,1,4843,10,2024-10-04 08:46:51.736093,5,COD
ORD0589,CUST172,PROD042,Home,4,13930,10,2025-10-01 08:46:51.735924,6,UPI
ORD0590,CUST258,PROD076,Home,2,14318,5,2025-12-27 08:46:51.736334,8,UPI
ORD0591,CUST109,PROD161,Grocery,1,1061,20,2025-11-27 08:46:51.735648,2,COD
ORD0592,CUST239,PROD009,Grocery,2,1509,0,2026-01-18 08:46:51.736251,7,UPI
ORD0593,CUST133,PROD167,Home,1,3860,10,2024-12-29 08:46:51.735753,3,UPI
ORD0594,CUST138,PROD021,Electronics,5,34746,5,2025-05-05 08:46:51.735775,5,UPI
ORD0595,CUST284,PROD107,Fashion,4,1060,0,2025-01-23 08:46:51.736447,3,UPI
ORD0596,CUST199,PROD135,Grocery,5,148,10,2025-04-10 08:46:51.736045,4,COD
ORD0597,CUST260,PROD025,Grocery,5,413,5,2025-01-13 08:46:51.736342,7,UPI
ORD0598,CUST298,PROD170,Fashion,5,2198,0,2025-12-18 08:46:51.736507,7,Card
ORD0599,CUST023,PROD038,Fashion,2,593,10,2025-10-11 08:46:51.735228,8,Card
ORD0600,CUST220,PROD075,Home,4,6010,10,2026-05-24 08:46:51.736136,8,COD
ORD0601,CUST054,PROD035,Grocery,2,538,10,2026-06-03 08:46:51.735366,4,UPI
ORD0602,CUST193,PROD183,Grocery,4,528,30,2025-07-10 08:46:51.736020,9,Card
ORD0603,CUST137,PROD122,Grocery,5,1649,0,2026-03-08 08:46:51.735770,3,UPI
ORD0604,CUST065,PROD121,Electronics,1,79925,20,2025-11-24 08:46:51.735414,7,Card
ORD0605,CUST056,PROD080,Electronics,5,28315,5,2025-03-15 08:46:51.735375,5,Card
ORD0606,CUST005,PROD092,Home,5,14604,5,2026-01-26 08:46:51.735147,3,Card
ORD0607,CUST232,PROD078,Electronics,2,78045,30,2025-04-04 08:46:51.736187,7,Card
ORD0608,CUST155,PROD065,Home,5,8189,30,2026-08-10 08:46:51.735851,6,UPI
ORD0609,CUST101,PROD153,Grocery,4,1118,20,2025-06-08 08:46:51.735614,3,Card
ORD0610,CUST016,PROD112,Grocery,2,323,30,2025-01-28 08:46:51.735197,2,UPI
ORD0611,CUST239,PROD048,Fashion,5,1058,0,2025-09-19 08:46:51.736251,6,UPI
ORD0612,CUST092,PROD085,Home,3,12107,10,2026-11-13 08:46:51.735574,2,UPI
ORD0613,CUST141,PROD078,Electronics,1,68441,10,2024-12-11 08:46:51.735788,2,Card
ORD0614,CUST245,PROD184,Fashion,5,774,20,2024-06-20 08:46:51.736277,5,COD
ORD0615,CUST004,PROD056,Grocery,2,983,5,2026-01-24 08:46:51.735142,2,UPI
ORD0616,CUST062,PROD186,Electronics,1,28493,10,2025-02-12 08:46:51.735401,9,UPI
ORD0617,CUST248,PROD106,Electronics,1,30540,30,2025-01-10 08:46:51.736290,9,Card
ORD0618,CUST214,PROD031,Electronics,1,36861,5,2024-03-07 08:46:51.736110,6,COD
ORD0619,CUST211,PROD067,Home,3,6608,20,2026-02-07 08:46:51.736097,7,Card
ORD0620,CUST093,PROD107,Fashion,5,4421,0,2024-11-02 08:46:51.735578,2,UPI
ORD0621,CUST047,PROD049,Grocery,5,253,20,2026-05-21 08:46:51.735335,9,Card
ORD0622,CUST193,PROD113,Fashion,3,1624,0,2025-09-18 08:46:51.736020,5,UPI
ORD0623,CUST001,PROD137,Fashion,2,3111,20,2026-03-10 08:46:51.735067,4,Card
ORD0624,CUST181,PROD066,Electronics,4,68672,20,2024-11-23 08:46:51.735964,2,UPI
ORD0625,CUST062,PROD110,Electronics,3,53899,0,2025-08-12 08:46:51.735401,3,COD
ORD0626,CUST032,PROD137,Home,4,7672,10,2025-04-11 08:46:51.735267,2,UPI
ORD0627,CUST080,PROD167,Home,1,7650,10,2025-06-16 08:46:51.735483,5,Card
ORD0628,CUST076,PROD146,Home,2,4685,0,2026-06-09 08:46:51.735464,2,COD
ORD0629,CUST142,PROD102,Electronics,1,45827,30,2026-05-02 08:46:51.735792,5,UPI
ORD0630,CUST274,PROD106,Home,3,11172,20,2024-12-13 08:46:51.736404,8,Card
ORD0631,CUST273,PROD070,Grocery,5,1689,5,2025-03-07 08:46:51.736399,3,UPI
ORD0632,CUST168,PROD156,Fashion,1,4764,30,2025-03-11 08:46:51.735907,3,UPI
ORD0633,CUST187,PROD154,Fashion,3,2451,0,2025-09-29 08:46:51.735989,4,UPI
ORD0634,CUST243,PROD078,Grocery,3,203,5,2025-02-02 08:46:51.736268,6,UPI
ORD0635,CUST071,PROD104,Electronics,4,47066,0,2025-10-09 08:46:51.735443,8,Card
ORD0636,CUST165,PROD028,Electronics,4,72547,10,2025-09-16 08:46:51.735894,4,UPI
ORD0637,CUST058,PROD019,Grocery,4,237,30,2026-02-08 08:46:51.735383,2,Card
ORD0638,CUST168,PROD042,Grocery,1,971,30,2026-01-19 08:46:51.735907,9,Card
ORD0639,CUST087,PROD123,Fashion,2,4292,5,2025-06-23 08:46:51.735552,8,UPI
ORD0640,CUST133,PROD068,Home,4,4206,30,2024-07-09 08:46:51.735753,4,UPI
ORD0641,CUST284,PROD063,Electronics,4,43005,30,2024-10-12 08:46:51.736447,4,UPI
ORD0642,CUST174,PROD180,Electronics,5,77968,10,2025-04-25 08:46:51.735933,9,UPI
ORD0643,CUST148,PROD191,Grocery,1,372,10,2026-04-01 08:46:51.735818,8,UPI
ORD0644,CUST290,PROD146,Grocery,1,1602,0,2026-04-28 08:46:51.736473,7,UPI
ORD0645,CUST067,PROD063,Grocery,3,1995,30,2025-09-21 08:46:51.735426,4,Card
ORD0646,CUST130,PROD014,Electronics,4,71088,0,2026-03-17 08:46:51.735740,5,UPI
ORD0647,CUST244,PROD082,Electronics,3,31071,0,2026-01-11 08:46:51.736273,5,UPI
ORD0648,CUST022,PROD021,Electronics,3,31389,20,2025-09-24 08:46:51.735223,2,COD
ORD0649,CUST135,PROD130,Electronics,4,67111,5,2025-05-26 08:46:51.735762,2,Card
ORD0650,CUST271,PROD016,Home,3,4696,30,2026-06-05 08:46:51.736391,2,Card
ORD0651,CUST180,PROD152,Grocery,5,730,20,2026-04-06 08:46:51.735959,3,UPI
ORD0652,CUST253,PROD042,Electronics,5,71903,10,2025-08-15 08:46:51.736312,9,UPI
ORD0653,CUST226,PROD119,Electronics,4,21307,0,2025-02-23 08:46:51.736161,2,UPI
ORD0654,CUST143,PROD042,Electronics,3,51380,20,2025-07-21 08:46:51.735796,2,Card
ORD0655,CUST091,PROD060,Home,3,14239,0,2026-12-23 08:46:51.735569,3,COD
ORD0656,CUST171,PROD061,Home,3,5011,20,2024-06-07 08:46:51.735920,5,UPI
ORD0657,CUST235,PROD166,Electronics,2,64609,20,2025-03-31 08:46:51.736200,9,Card
ORD0658,CUST004,PROD019,Grocery,5,440,5,2025-09-20 08:46:51.735142,6,Card
ORD0659,CUST043,PROD126,Grocery,2,1698,30,2025-05-20 08:46:51.735318,9,UPI
ORD0660,CUST083,PROD136,Grocery,1,1983,20,2025-10-11 08:46:51.735496,3,COD
ORD0661,CUST118,PROD135,Grocery,1,1908,5,2026-04-22 08:46:51.735687,8,UPI
ORD0662,CUST222,PROD155,Fashion,5,1824,20,2025-05-12 08:46:51.736144,4,COD
ORD0663,CUST294,PROD022,Fashion,5,2523,5,2025-06-18 08:46:51.736490,6,UPI
ORD0664,CUST260,PROD051,Electronics,4,20761,10,2025-09-26 08:46:51.736342,7,UPI
ORD0665,CUST215,PROD082,Home,2,14913,30,2025-02-23 08:46:51.736114,7,Card
ORD0666,CUST066,PROD087,Home,3,6747,20,2025-07-18 08:46:51.735421,8,UPI
ORD0667,CUST189,PROD081,Home,5,8091,30,2026-09-16 08:46:51.735998,3,UPI
ORD0668,CUST175,PROD192,Electronics,1,33967,20,2025-05-29 08:46:51.735938,7,Card
ORD0669,CUST184,PROD133,Home,5,8693,5,2024-11-01 08:46:51.735977,2,UPI
ORD0670,CUST278,PROD167,Electronics,5,61904,5,2025-06-28 08:46:51.736421,3,COD
ORD0671,CUST016,PROD111,Home,4,4066,0,2025-03-12 08:46:51.735197,3,UPI
ORD0672,CUST123,PROD160,Home,4,11228,5,2024-05-25 08:46:51.735710,6,UPI
ORD0673,CUST078,PROD089,Home,5,9185,30,2025-09-08 08:46:51.735474,7,Card
ORD0674,CUST042,PROD061,Home,3,8934,0,2025-06-08 08:46:51.735311,4,UPI
ORD0675,CUST040,PROD055,Home,5,2364,20,2024-12-29 08:46:51.735302,8,UPI
ORD0676,CUST237,PROD063,Electronics,2,70101,30,2025-03-15 08:46:51.736242,8,UPI
ORD0677,CUST024,PROD100,Electronics,4,47726,5,2025-09-11 08:46:51.735232,6,UPI
ORD0678,CUST267,PROD156,Electronics,5,20892,0,2026-04-09 08:46:51.736372,4,UPI
ORD0679,CUST052,PROD027,Home,4,14337,10,2025-08-12 08:46:51.735357,9,COD
ORD0680,CUST177,PROD091,Home,3,5188,5,2025-09-30 08:46:51.735946,4,Card
ORD0681,CUST184,PROD132,Home,1,4723,30,2024-07-31 08:46:51.735977,2,Card
ORD0682,CUST172,PROD039,Grocery,2,914,0,2025-06-25 08:46:51.735924,7,UPI
ORD0683,CUST165,PROD061,Electronics,4,54506,10,2025-07-17 08:46:51.735894,5,Card
ORD0684,CUST115,PROD056,Home,1,13805,0,2025-04-29 08:46:51.735674,3,Card
ORD0685,CUST027,PROD118,Home,2,10390,0,2025-07-06 08:46:51.735245,4,UPI
ORD0686,CUST037,PROD002,Fashion,1,4051,30,2024-12-25 08:46:51.735289,9,UPI
ORD0687,CUST060,PROD112,Grocery,3,1069,0,2025-08-08 08:46:51.735392,3,Card
ORD0688,CUST165,PROD187,Electronics,1,27561,30,2026-03-16 08:46:51.735894,5,UPI
ORD0689,CUST052,PROD178,Electronics,4,50841,0,2025-07-09 08:46:51.735357,9,UPI
ORD0690,CUST276,PROD199,Grocery,2,987,0,2024-11-29 08:46:51.736412,9,UPI
ORD0691,CUST063,PROD154,Electronics,3,61363,5,2026-07-24 08:46:51.735405,2,Card
ORD0692,CUST253,PROD131,Electronics,3,58286,30,2025-10-09 08:46:51.736312,4,Card
ORD0693,CUST072,PROD099,Grocery,5,501,10,2025-07-28 08:46:51.735447,2,UPI
ORD0694,CUST190,PROD182,Electronics,1,29968,5,2025-04-07 08:46:51.736006,4,UPI
ORD0695,CUST043,PROD077,Grocery,4,617,30,2024-09-16 08:46:51.735318,7,UPI
ORD0696,CUST198,PROD070,Grocery,1,1691,5,2024-07-17 08:46:51.736041,3,UPI
ORD0697,CUST162,PROD017,Fashion,3,3766,5,2025-07-09 08:46:51.735881,6,Card
ORD0698,CUST003,PROD006,Electronics,2,54742,30,2025-12-23 08:46:51.735136,2,Card
ORD0699,CUST242,PROD020,Home,4,7622,5,2024-09-30 08:46:51.736264,6,UPI
ORD0700,CUST115,PROD090,Grocery,2,1555,5,2025-04-01 08:46:51.735674,8,UPI
ORD0701,CUST247,PROD168,Electronics,3,46073,5,2025-09-21 08:46:51.736286,9,UPI
ORD0702,CUST143,PROD154,Grocery,3,554,5,2025-08-05 08:46:51.735796,7,UPI
ORD0703,CUST138,PROD013,Grocery,2,931,10,2025-04-07 08:46:51.735775,7,COD
ORD0704,CUST162,PROD044,Grocery,4,1646,0,2025-02-23 08:46:51.735881,7,UPI
ORD0705,CUST107,PROD027,Fashion,5,3610,30,2025-06-22 08:46:51.735639,6,Card
ORD0706,CUST205,PROD161,Electronics,1,59271,30,2025-06-17 08:46:51.736072,9,Card
ORD0707,CUST219,PROD199,Fashion,2,2065,20,2026-07-02 08:46:51.736131,2,UPI
ORD0708,CUST123,PROD131,Grocery,1,1035,20,2024-12-02 08:46:51.735710,9,UPI
ORD0709,CUST254,PROD048,Home,2,12615,20,2024-08-02 08:46:51.736316,2,Card
ORD0710,CUST215,PROD135,Fashion,1,2636,20,2025-07-28 08:46:51.736114,2,COD
ORD0711,CUST289,PROD186,Home,5,5362,30,2024-06-16 08:46:51.736468,9,COD
ORD0712,CUST202,PROD084,Grocery,4,1956,20,2026-07-21 08:46:51.736058,8,UPI
ORD0713,CUST056,PROD131,Grocery,3,1800,10,2025-04-19 08:46:51.735375,6,UPI
ORD0714,CUST067,PROD140,Fashion,2,1081,30,2024-12-16 08:46:51.735426,8,UPI
ORD0715,CUST285,PROD051,Fashion,2,3396,10,2026-10-07 08:46:51.736451,4,UPI
ORD0716,CUST206,PROD059,Fashion,1,771,20,2025-01-23 08:46:51.736076,9,UPI
ORD0717,CUST288,PROD032,Home,4,12581,10,2025-09-30 08:46:51.736464,2,Card
ORD0718,CUST065,PROD091,Electronics,5,37231,5,2026-08-11 08:46:51.735414,9,UPI
ORD0719,CUST140,PROD043,Electronics,5,71211,5,2026-02-06 08:46:51.735783,2,Card
ORD0720,CUST149,PROD161,Electronics,3,58004,20,2026-04-29 08:46:51.735822,8,Card
ORD0721,CUST271,PROD126,Grocery,5,1854,30,2026-06-14 08:46:51.736391,8,UPI
ORD0722,CUST054,PROD091,Home,4,8226,10,2026-02-10 08:46:51.735366,2,Card
ORD0723,CUST110,PROD189,Electronics,4,26491,0,2026-12-08 08:46:51.735653,8,Card
ORD0724,CUST139,PROD096,Electronics,4,51054,5,2025-04-30 08:46:51.735779,5,UPI
ORD0725,CUST235,PROD006,Grocery,3,845,0,2024-12-22 08:46:51.736200,5,UPI
ORD0726,CUST276,PROD080,Home,3,3500,20,2025-05-01 08:46:51.736412,3,UPI
ORD0727,CUST063,PROD086,Grocery,3,647,10,2026-04-05 08:46:51.735405,2,Card
ORD0728,CUST139,PROD103,Electronics,1,79282,5,2025-06-18 08:46:51.735779,2,COD
ORD0729,CUST265,PROD095,Fashion,3,770,30,2026-02-13 08:46:51.736364,7,COD
ORD0730,CUST286,PROD070,Grocery,2,933,5,2026-07-09 08:46:51.736455,7,UPI
ORD0731,CUST114,PROD141,Grocery,3,1013,20,2026-09-29 08:46:51.735670,8,COD
ORD0732,CUST287,PROD194,Fashion,2,3835,5,2025-08-12 08:46:51.736460,5,UPI
ORD0733,CUST189,PROD177,Fashion,5,1595,20,2026-04-06 08:46:51.735998,4,COD
ORD0734,CUST083,PROD043,Home,4,9101,20,2026-02-11 08:46:51.735496,2,Card
ORD0735,CUST215,PROD174,Fashion,4,1180,5,2025-01-03 08:46:51.736114,4,COD
ORD0736,CUST218,PROD086,Electronics,5,40239,30,2025-08-23 08:46:51.736127,6,COD
ORD0737,CUST263,PROD196,Home,2,10274,20,2026-06-29 08:46:51.736355,2,UPI
ORD0738,CUST157,PROD162,Home,2,14149,0,2025-06-16 08:46:51.735860,5,UPI
ORD0739,CUST185,PROD194,Electronics,3,34806,20,2024-10-10 08:46:51.735981,9,UPI
ORD0740,CUST189,PROD139,Grocery,5,304,0,2025-12-26 08:46:51.735998,6,UPI
ORD0741,CUST062,PROD079,Electronics,2,24112,10,2024-11-06 08:46:51.735401,9,Card
ORD0742,CUST005,PROD093,Fashion,1,2726,30,2026-03-18 08:46:51.735147,6,UPI
ORD0743,CUST070,PROD127,Grocery,4,1756,0,2025-04-11 08:46:51.735439,7,Card
ORD0744,CUST196,PROD015,Electronics,2,31079,5,2025-04-15 08:46:51.736032,8,UPI
ORD0745,CUST088,PROD029,Fashion,3,1558,30,2025-02-04 08:46:51.735557,6,UPI
ORD0746,CUST125,PROD195,Grocery,3,1948,30,2025-12-11 08:46:51.735718,9,Card
ORD0747,CUST130,PROD043,Grocery,2,1778,10,2026-10-03 08:46:51.735740,9,UPI
ORD0748,CUST163,PROD004,Home,1,13345,10,2025-04-24 08:46:51.735886,5,UPI
ORD0749,CUST221,PROD090,Fashion,5,2253,10,2025-03-23 08:46:51.736140,3,COD
ORD0750,CUST084,PROD033,Home,2,10647,0,2026-04-15 08:46:51.735539,9,UPI
ORD0751,CUST166,PROD101,Home,1,12463,20,2026-04-29 08:46:51.735898,3,COD
ORD0752,CUST031,PROD133,Home,5,1648,10,2024-06-28 08:46:51.735263,2,Card
ORD0753,CUST140,PROD103,Electronics,3,78394,0,2025-07-28 08:46:51.735783,4,Card
ORD0754,CUST260,PROD115,Fashion,2,2927,30,2025-07-09 08:46:51.736342,5,COD
ORD0755,CUST105,PROD149,Electronics,1,35740,20,2026-03-11 08:46:51.735631,9,Card
ORD0756,CUST085,PROD178,Fashion,2,3780,10,2025-06-17 08:46:51.735544,5,Card
ORD0757,CUST045,PROD183,Grocery,3,1071,30,2025-01-13 08:46:51.735327,9,COD
ORD0758,CUST286,PROD160,Electronics,1,51001,0,2025-12-25 08:46:51.736455,8,UPI
ORD0759,CUST152,PROD033,Fashion,1,2477,5,2025-05-13 08:46:51.735838,4,COD
ORD0760,CUST054,PROD047,Grocery,3,1923,30,2026-03-12 08:46:51.735366,3,COD
ORD0761,CUST185,PROD185,Home,4,3266,0,2024-07-15 08:46:51.735981,9,Card
ORD0762,CUST139,PROD102,Home,4,9064,20,2025-03-16 08:46:51.735779,7,UPI
ORD0763,CUST079,PROD026,Grocery,2,915,20,2024-12-13 08:46:51.735478,5,Card
ORD0764,CUST118,PROD025,Grocery,4,449,0,2026-10-10 08:46:51.735687,6,UPI
ORD0765,CUST221,PROD112,Fashion,5,2219,5,2024-12-15 08:46:51.736140,7,Card
ORD0766,CUST299,PROD034,Fashion,2,916,10,2024-06-08 08:46:51.736511,2,UPI
ORD0767,CUST273,PROD035,Fashion,3,3409,5,2024-08-23 08:46:51.736399,7,UPI
ORD0768,CUST221,PROD174,Home,4,4583,0,2025-05-13 08:46:51.736140,5,UPI
ORD0769,CUST157,PROD110,Home,2,12134,30,2024-10-10 08:46:51.735860,5,COD
ORD0770,CUST113,PROD082,Fashion,2,3198,0,2026-08-11 08:46:51.735666,9,COD
ORD0771,CUST205,PROD120,Home,1,13599,0,2025-07-07 08:46:51.736072,9,UPI
ORD0772,CUST100,PROD127,Fashion,2,4793,20,2025-06-27 08:46:51.735609,6,UPI
ORD0773,CUST103,PROD067,Fashion,1,2079,0,2024-12-11 08:46:51.735622,4,UPI
ORD0774,CUST021,PROD161,Fashion,3,4240,0,2025-01-31 08:46:51.735219,6,Card
ORD0775,CUST044,PROD108,Grocery,2,832,20,2025-12-26 08:46:51.735322,8,Card
ORD0776,CUST093,PROD187,Fashion,3,3473,0,2025-06-29 08:46:51.735578,4,UPI
ORD0777,CUST115,PROD152,Fashion,3,4982,0,2025-06-28 08:46:51.735674,5,UPI
ORD0778,CUST062,PROD056,Grocery,5,369,0,2025-02-18 08:46:51.735401,9,Card
ORD0779,CUST020,PROD096,Grocery,4,1109,20,2025-07-20 08:46:51.735215,6,Card
ORD0780,CUST277,PROD086,Fashion,2,4528,5,2025-02-12 08:46:51.736417,2,COD
ORD0781,CUST128,PROD046,Electronics,5,22840,30,2025-12-08 08:46:51.735731,5,UPI
ORD0782,CUST232,PROD090,Electronics,1,39859,5,2025-11-09 08:46:51.736187,7,Card
ORD0783,CUST041,PROD034,Electronics,4,41903,30,2024-10-19 08:46:51.735306,8,COD
ORD0784,CUST238,PROD010,Electronics,5,74287,10,2025-05-07 08:46:51.736247,3,UPI
ORD0785,CUST129,PROD193,Electronics,2,38242,30,2025-06-27 08:46:51.735735,6,UPI
ORD0786,CUST097,PROD011,Home,3,7632,30,2025-08-16 08:46:51.735596,3,Card
ORD0787,CUST224,PROD188,Electronics,1,54936,0,2024-11-29 08:46:51.736153,7,UPI
ORD0788,CUST105,PROD041,Home,4,14916,20,2025-05-11 08:46:51.735631,2,UPI
ORD0789,CUST222,PROD048,Fashion,5,4832,10,2025-07-04 08:46:51.736144,9,UPI
ORD0790,CUST120,PROD175,Grocery,2,1973,20,2025-05-19 08:46:51.735696,9,COD
ORD0791,CUST185,PROD167,Grocery,2,1963,20,2025-05-04 08:46:51.735981,6,Card
ORD0792,CUST240,PROD078,Grocery,5,1373,30,2026-04-17 08:46:51.736255,4,COD
ORD0793,CUST100,PROD165,Home,3,7901,10,2025-02-01 08:46:51.735609,7,COD
ORD0794,CUST168,PROD137,Electronics,1,33812,5,2025-04-28 08:46:51.735907,5,UPI
ORD0795,CUST161,PROD126,Fashion,5,2471,0,2025-05-23 08:46:51.735877,7,UPI
ORD0796,CUST261,PROD025,Grocery,1,1137,20,2026-08-26 08:46:51.736347,3,UPI
ORD0797,CUST138,PROD045,Grocery,2,1656,10,2024-11-21 08:46:51.735775,3,COD
ORD0798,CUST258,PROD073,Home,3,13213,20,2025-09-12 08:46:51.736334,8,Card
ORD0799,CUST292,PROD046,Fashion,5,3843,0,2025-01-23 08:46:51.736481,9,UPI
ORD0800,CUST270,PROD107,Electronics,5,62273,20,2025-08-26 08:46:51.736386,3,UPI
ORD0801,CUST180,PROD150,Fashion,5,981,30,2025-06-24 08:46:51.735959,3,Card
ORD0802,CUST285,PROD160,Fashion,1,3953,5,2026-01-21 08:46:51.736451,6,Card
ORD0803,CUST267,PROD177,Home,1,2356,0,2025-07-13 08:46:51.736372,2,UPI
ORD0804,CUST185,PROD061,Grocery,3,1514,20,2025-01-30 08:46:51.735981,9,Card
ORD0805,CUST239,PROD136,Fashion,4,2745,30,2026-08-01 08:46:51.736251,2,UPI
ORD0806,CUST136,PROD011,Grocery,5,367,20,2024-08-25 08:46:51.735766,6,COD
ORD0807,CUST022,PROD080,Grocery,4,297,5,2025-08-31 08:46:51.735223,8,UPI
ORD0808,CUST213,PROD176,Grocery,3,1736,10,2024-08-06 08:46:51.736106,4,Card
ORD0809,CUST031,PROD069,Fashion,2,3196,30,2024-08-07 08:46:51.735263,2,UPI
ORD0810,CUST091,PROD090,Grocery,4,359,0,2026-09-20 08:46:51.735569,7,COD
ORD0811,CUST023,PROD108,Grocery,1,1333,30,2025-12-21 08:46:51.735228,8,UPI
ORD0812,CUST114,PROD154,Electronics,2,47635,10,2026-07-14 08:46:51.735670,9,UPI
ORD0813,CUST079,PROD033,Grocery,1,450,0,2025-04-17 08:46:51.735478,8,Card
ORD0814,CUST112,PROD156,Grocery,5,1179,30,2026-01-13 08:46:51.735662,3,UPI
ORD0815,CUST022,PROD028,Home,2,6394,20,2025-11-12 08:46:51.735223,2,Card
ORD0816,CUST279,PROD081,Fashion,3,2663,5,2026-04-18 08:46:51.736425,5,UPI
ORD0817,CUST127,PROD069,Electronics,1,72021,30,2025-04-27 08:46:51.735727,5,COD
ORD0818,CUST051,PROD083,Electronics,4,41371,0,2024-05-14 08:46:51.735353,9,UPI
ORD0819,CUST063,PROD156,Fashion,4,2446,30,2026-10-10 08:46:51.735405,3,Card
ORD0820,CUST152,PROD105,Home,4,4373,0,2024-08-27 08:46:51.735838,2,UPI
ORD0821,CUST024,PROD197,Electronics,5,31265,20,2026-01-23 08:46:51.735232,9,Card
ORD0822,CUST296,PROD055,Grocery,4,1352,20,2025-08-29 08:46:51.736498,3,COD
ORD0823,CUST059,PROD160,Electronics,4,37177,30,2025-10-15 08:46:51.735388,5,COD
ORD0824,CUST062,PROD175,Grocery,5,929,5,2025-06-06 08:46:51.735401,8,UPI
ORD0825,CUST257,PROD168,Grocery,4,1883,5,2025-12-17 08:46:51.736329,5,UPI
ORD0826,CUST216,PROD140,Grocery,4,1129,0,2026-02-26 08:46:51.736119,4,Card
ORD0827,CUST190,PROD113,Electronics,2,46804,10,2025-07-19 08:46:51.736006,9,Card
ORD0828,CUST020,PROD013,Fashion,3,4173,30,2025-10-17 08:46:51.735215,8,COD
ORD0829,CUST014,PROD087,Electronics,2,25092,5,2025-05-22 08:46:51.735189,6,UPI
ORD0830,CUST241,PROD065,Grocery,4,1740,5,2025-01-11 08:46:51.736260,8,COD
ORD0831,CUST229,PROD075,Fashion,1,875,0,2025-11-05 08:46:51.736174,8,COD
ORD0832,CUST017,PROD032,Grocery,1,680,0,2026-07-18 08:46:51.735202,4,UPI
ORD0833,CUST138,PROD111,Fashion,5,2348,10,2025-06-08 08:46:51.735775,8,UPI
ORD0834,CUST013,PROD062,Grocery,4,796,10,2026-03-07 08:46:51.735184,4,UPI
ORD0835,CUST047,PROD079,Electronics,3,60121,10,2026-05-13 08:46:51.735335,2,COD
ORD0836,CUST262,PROD034,Home,5,9044,10,2026-03-09 08:46:51.736351,4,UPI
ORD0837,CUST198,PROD193,Electronics,4,44333,0,2024-07-08 08:46:51.736041,4,UPI
ORD0838,CUST287,PROD101,Grocery,3,1686,5,2026-01-29 08:46:51.736460,5,UPI
ORD0839,CUST196,PROD007,Electronics,4,53024,30,2025-01-18 08:46:51.736032,5,UPI
ORD0840,CUST004,PROD074,Home,4,3273,20,2026-01-26 08:46:51.735142,4,COD
ORD0841,CUST241,PROD058,Fashion,4,3859,30,2025-08-03 08:46:51.736260,8,Card
ORD0842,CUST241,PROD190,Electronics,1,22046,0,2025-07-16 08:46:51.736260,6,UPI
ORD0843,CUST130,PROD096,Home,2,8369,10,2026-10-09 08:46:51.735740,4,UPI
ORD0844,CUST109,PROD055,Electronics,1,61049,20,2026-12-14 08:46:51.735648,9,Card
ORD0845,CUST264,PROD180,Grocery,4,152,5,2026-06-10 08:46:51.736360,9,COD
ORD0846,CUST184,PROD006,Home,3,5355,20,2024-10-08 08:46:51.735977,6,Card
ORD0847,CUST102,PROD049,Home,5,3073,20,2025-03-22 08:46:51.735618,2,UPI
ORD0848,CUST057,PROD138,Fashion,5,966,20,2025-03-16 08:46:51.735379,7,UPI
ORD0849,CUST220,PROD072,Grocery,5,1143,30,2026-01-31 08:46:51.736136,7,UPI
ORD0850,CUST160,PROD036,Grocery,4,1543,30,2024-09-22 08:46:51.735873,3,COD
ORD0851,CUST138,PROD093,Grocery,5,261,20,2025-09-18 08:46:51.735775,4,UPI
ORD0852,CUST171,PROD120,Electronics,4,29792,5,2024-05-11 08:46:51.735920,2,UPI
ORD0853,CUST273,PROD015,Electronics,4,56590,10,2024-06-21 08:46:51.736399,5,UPI
ORD0854,CUST025,PROD054,Electronics,5,65912,30,2025-10-15 08:46:51.735236,4,UPI
